Label,Value,code_insee,Ville,catégorie
Nombre de camping(s),0,94059,le-plessis-trevise,Hôtels
Nombre d'emplacements de camping,0,94059,le-plessis-trevise,Hôtels
Nombre de théâtres,0,94067,saint-mande,Culture
Nombre de cinémas,0,94067,saint-mande,Culture
Nombre de musées,0,94067,saint-mande,Culture
Nombre de conservatoires,0,94067,saint-mande,Culture
Nombre de piscines,1,94067,saint-mande,Sports
Nombre de gymnases,4,94067,saint-mande,Sports
Nombre de stades,2,94067,saint-mande,Sports
Nombre de lieux dédiés au tennis,2,94067,saint-mande,Sports
Nombre de centres équestres,0,94067,saint-mande,Sports
Nombre de terrains de football et/ou de rugby,0,94067,saint-mande,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",5,94067,saint-mande,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,94067,saint-mande,Sports
Nombre d'hôtel(s),1,94067,saint-mande,Hôtels
Nombre de chambres d'hôtel,35,94067,saint-mande,Hôtels
Nombre de camping(s),0,94067,saint-mande,Hôtels
Nombre d'emplacements de camping,0,94067,saint-mande,Hôtels
Nombre de théâtres,1,94068,saint-maur-des-fosses,Culture
Nombre de cinémas,2,94068,saint-maur-des-fosses,Culture
Nombre de musées,1,94068,saint-maur-des-fosses,Culture
Nombre de conservatoires,1,94068,saint-maur-des-fosses,Culture
Nombre de piscines,2,94068,saint-maur-des-fosses,Sports
Nombre de gymnases,10,94068,saint-maur-des-fosses,Sports
Nombre de stades,1,94068,saint-maur-des-fosses,Sports
Nombre de lieux dédiés au tennis,5,94068,saint-maur-des-fosses,Sports
Nombre de centres équestres,1,94068,saint-maur-des-fosses,Sports
Nombre de terrains de football et/ou de rugby,4,94068,saint-maur-des-fosses,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",11,94068,saint-maur-des-fosses,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,94068,saint-maur-des-fosses,Sports
Nombre d'hôtel(s),4,94068,saint-maur-des-fosses,Hôtels
Nombre de chambres d'hôtel,128,94068,saint-maur-des-fosses,Hôtels
Nombre de camping(s),0,94068,saint-maur-des-fosses,Hôtels
Nombre d'emplacements de camping,0,94068,saint-maur-des-fosses,Hôtels
Hôtels non-classés,1,94068,saint-maur-des-fosses,Hôtels
Hôtels classés 1 étoile,0,94068,saint-maur-des-fosses,Hôtels
Hôtels classés 2 étoiles,1,94068,saint-maur-des-fosses,Hôtels
Hôtels classés 3 étoiles,2,94068,saint-maur-des-fosses,Hôtels
Hôtels classés 4 étoiles,0,94068,saint-maur-des-fosses,Hôtels
Hôtels classés 5 étoiles,0,94068,saint-maur-des-fosses,Hôtels
Nombre de théâtres,0,94071,sucy-en-brie,Culture
Nombre de cinémas,1,94071,sucy-en-brie,Culture
Nombre de musées,0,94071,sucy-en-brie,Culture
Nombre de conservatoires,1,94071,sucy-en-brie,Culture
Nombre de piscines,1,94071,sucy-en-brie,Sports
Nombre de gymnases,6,94071,sucy-en-brie,Sports
Nombre de stades,2,94071,sucy-en-brie,Sports
Nombre de lieux dédiés au tennis,2,94071,sucy-en-brie,Sports
Nombre de centres équestres,1,94071,sucy-en-brie,Sports
Nombre de terrains de football et/ou de rugby,2,94071,sucy-en-brie,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",5,94071,sucy-en-brie,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,94071,sucy-en-brie,Sports
Nombre d'hôtel(s),1,94071,sucy-en-brie,Hôtels
Nombre de chambres d'hôtel,80,94071,sucy-en-brie,Hôtels
Nombre de camping(s),0,94071,sucy-en-brie,Hôtels
Nombre d'emplacements de camping,0,94071,sucy-en-brie,Hôtels
Nombre de théâtres,1,94073,thiais,Culture
Nombre de cinémas,1,94073,thiais,Culture
Nombre de musées,0,94073,thiais,Culture
Nombre de conservatoires,0,94073,thiais,Culture
Nombre de piscines,1,94073,thiais,Sports
Nombre de gymnases,7,94073,thiais,Sports
Nombre de stades,2,94073,thiais,Sports
Nombre de lieux dédiés au tennis,2,94073,thiais,Sports
Nombre de centres équestres,1,94073,thiais,Sports
Nombre de terrains de football et/ou de rugby,2,94073,thiais,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",4,94073,thiais,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,94073,thiais,Sports
Nombre d'hôtel(s),1,94073,thiais,Hôtels
Nombre de chambres d'hôtel,58,94073,thiais,Hôtels
Nombre de camping(s),0,94073,thiais,Hôtels
Nombre d'emplacements de camping,0,94073,thiais,Hôtels
Nombre de théâtres,1,94076,villejuif,Culture
Nombre de cinémas,1,94076,villejuif,Culture
Nombre de musées,0,94076,villejuif,Culture
Nombre de conservatoires,1,94076,villejuif,Culture
Nombre de piscines,1,94076,villejuif,Sports
Nombre de gymnases,8,94076,villejuif,Sports
Nombre de stades,2,94076,villejuif,Sports
Nombre de lieux dédiés au tennis,4,94076,villejuif,Sports
Nombre de centres équestres,0,94076,villejuif,Sports
Nombre de terrains de football et/ou de rugby,4,94076,villejuif,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",6,94076,villejuif,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,94076,villejuif,Sports
Nombre d'hôtel(s),4,94076,villejuif,Hôtels
Nombre de chambres d'hôtel,213,94076,villejuif,Hôtels
Nombre de camping(s),0,94076,villejuif,Hôtels
Nombre d'emplacements de camping,0,94076,villejuif,Hôtels
Hôtels non-classés,2,94076,villejuif,Hôtels
Hôtels classés 1 étoile,0,94076,villejuif,Hôtels
Hôtels classés 2 étoiles,0,94076,villejuif,Hôtels
Hôtels classés 3 étoiles,2,94076,villejuif,Hôtels
Hôtels classés 4 étoiles,0,94076,villejuif,Hôtels
Hôtels classés 5 étoiles,0,94076,villejuif,Hôtels
Nombre de théâtres,1,94077,villeneuve-le-roi,Culture
Nombre de cinémas,1,94077,villeneuve-le-roi,Culture
Nombre de musées,0,94077,villeneuve-le-roi,Culture
Nombre de conservatoires,0,94077,villeneuve-le-roi,Culture
Nombre de piscines,1,94077,villeneuve-le-roi,Sports
Nombre de gymnases,6,94077,villeneuve-le-roi,Sports
Nombre de stades,2,94077,villeneuve-le-roi,Sports
Nombre de lieux dédiés au tennis,3,94077,villeneuve-le-roi,Sports
Nombre de centres équestres,1,94077,villeneuve-le-roi,Sports
Nombre de terrains de football et/ou de rugby,3,94077,villeneuve-le-roi,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",1,94077,villeneuve-le-roi,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,94077,villeneuve-le-roi,Sports
Nombre d'hôtel(s),0,94077,villeneuve-le-roi,Hôtels
Nombre de chambres d'hôtel,0,94077,villeneuve-le-roi,Hôtels
Nombre de camping(s),0,94077,villeneuve-le-roi,Hôtels
Nombre d'emplacements de camping,0,94077,villeneuve-le-roi,Hôtels
Nombre de théâtres,1,94078,villeneuve-saint-georges,Culture
Nombre de cinémas,0,94078,villeneuve-saint-georges,Culture
Nombre de musées,1,94078,villeneuve-saint-georges,Culture
Nombre de conservatoires,0,94078,villeneuve-saint-georges,Culture
Nombre de piscines,1,94078,villeneuve-saint-georges,Sports
Nombre de gymnases,7,94078,villeneuve-saint-georges,Sports
Nombre de stades,3,94078,villeneuve-saint-georges,Sports
Nombre de lieux dédiés au tennis,2,94078,villeneuve-saint-georges,Sports
Nombre de centres équestres,0,94078,villeneuve-saint-georges,Sports
Nombre de terrains de football et/ou de rugby,6,94078,villeneuve-saint-georges,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",3,94078,villeneuve-saint-georges,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,94078,villeneuve-saint-georges,Sports
Nombre d'hôtel(s),1,94078,villeneuve-saint-georges,Hôtels
Nombre de chambres d'hôtel,49,94078,villeneuve-saint-georges,Hôtels
Nombre de camping(s),0,94078,villeneuve-saint-georges,Hôtels
Nombre d'emplacements de camping,0,94078,villeneuve-saint-georges,Hôtels
Nombre de théâtres,0,94079,villiers-sur-marne,Culture
Nombre de cinémas,1,94079,villiers-sur-marne,Culture
Nombre de musées,1,94079,villiers-sur-marne,Culture
Nombre de conservatoires,0,94079,villiers-sur-marne,Culture
Nombre de piscines,1,94079,villiers-sur-marne,Sports
Nombre de gymnases,4,94079,villiers-sur-marne,Sports
Nombre de stades,1,94079,villiers-sur-marne,Sports
Nombre de lieux dédiés au tennis,2,94079,villiers-sur-marne,Sports
Nombre de centres équestres,0,94079,villiers-sur-marne,Sports
Nombre de terrains de football et/ou de rugby,2,94079,villiers-sur-marne,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",4,94079,villiers-sur-marne,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",1,94079,villiers-sur-marne,Sports
Nombre d'hôtel(s),0,94079,villiers-sur-marne,Hôtels
Nombre de chambres d'hôtel,0,94079,villiers-sur-marne,Hôtels
Nombre de camping(s),0,94079,villiers-sur-marne,Hôtels
Nombre d'emplacements de camping,0,94079,villiers-sur-marne,Hôtels
Nombre de théâtres,3,94080,vincennes,Culture
Nombre de cinémas,2,94080,vincennes,Culture
Nombre de musées,0,94080,vincennes,Culture
Nombre de conservatoires,1,94080,vincennes,Culture
Nombre de piscines,1,94080,vincennes,Sports
Nombre de gymnases,9,94080,vincennes,Sports
Nombre de stades,1,94080,vincennes,Sports
Nombre de lieux dédiés au tennis,0,94080,vincennes,Sports
Nombre de centres équestres,0,94080,vincennes,Sports
Nombre de terrains de football et/ou de rugby,0,94080,vincennes,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",9,94080,vincennes,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,94080,vincennes,Sports
Nombre d'hôtel(s),8,94080,vincennes,Hôtels
Nombre de chambres d'hôtel,177,94080,vincennes,Hôtels
Nombre de camping(s),0,94080,vincennes,Hôtels
Nombre d'emplacements de camping,0,94080,vincennes,Hôtels
Hôtels non-classés,2,94080,vincennes,Hôtels
Hôtels classés 1 étoile,0,94080,vincennes,Hôtels
Hôtels classés 2 étoiles,4,94080,vincennes,Hôtels
Hôtels classés 3 étoiles,1,94080,vincennes,Hôtels
Hôtels classés 4 étoiles,1,94080,vincennes,Hôtels
Hôtels classés 5 étoiles,0,94080,vincennes,Hôtels
Nombre de théâtres,3,94081,vitry-sur-seine,Culture
Nombre de cinémas,1,94081,vitry-sur-seine,Culture
Nombre de musées,1,94081,vitry-sur-seine,Culture
Nombre de conservatoires,1,94081,vitry-sur-seine,Culture
Nombre de piscines,2,94081,vitry-sur-seine,Sports
Nombre de gymnases,12,94081,vitry-sur-seine,Sports
Nombre de stades,2,94081,vitry-sur-seine,Sports
Nombre de lieux dédiés au tennis,3,94081,vitry-sur-seine,Sports
Nombre de centres équestres,1,94081,vitry-sur-seine,Sports
Nombre de terrains de football et/ou de rugby,7,94081,vitry-sur-seine,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",10,94081,vitry-sur-seine,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,94081,vitry-sur-seine,Sports
Nombre d'hôtel(s),2,94081,vitry-sur-seine,Hôtels
Nombre de chambres d'hôtel,128,94081,vitry-sur-seine,Hôtels
Nombre de camping(s),0,94081,vitry-sur-seine,Hôtels
Nombre d'emplacements de camping,0,94081,vitry-sur-seine,Hôtels
Hôtels non-classés,0,94081,vitry-sur-seine,Hôtels
Hôtels classés 1 étoile,0,94081,vitry-sur-seine,Hôtels
Hôtels classés 2 étoiles,2,94081,vitry-sur-seine,Hôtels
Hôtels classés 3 étoiles,0,94081,vitry-sur-seine,Hôtels
Hôtels classés 4 étoiles,0,94081,vitry-sur-seine,Hôtels
Hôtels classés 5 étoiles,0,94081,vitry-sur-seine,Hôtels
Nombre de théâtres,1,95018,argenteuil,Culture
Nombre de cinémas,2,95018,argenteuil,Culture
Nombre de musées,1,95018,argenteuil,Culture
Nombre de conservatoires,1,95018,argenteuil,Culture
Nombre de piscines,2,95018,argenteuil,Sports
Nombre de gymnases,13,95018,argenteuil,Sports
Nombre de stades,9,95018,argenteuil,Sports
Nombre de lieux dédiés au tennis,2,95018,argenteuil,Sports
Nombre de centres équestres,0,95018,argenteuil,Sports
Nombre de terrains de football et/ou de rugby,7,95018,argenteuil,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",11,95018,argenteuil,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,95018,argenteuil,Sports
Nombre d'hôtel(s),5,95018,argenteuil,Hôtels
Nombre de chambres d'hôtel,365,95018,argenteuil,Hôtels
Nombre de camping(s),0,95018,argenteuil,Hôtels
Nombre d'emplacements de camping,0,95018,argenteuil,Hôtels
Hôtels non-classés,2,95018,argenteuil,Hôtels
Hôtels classés 1 étoile,0,95018,argenteuil,Hôtels
Hôtels classés 2 étoiles,0,95018,argenteuil,Hôtels
Hôtels classés 3 étoiles,3,95018,argenteuil,Hôtels
Hôtels classés 4 étoiles,0,95018,argenteuil,Hôtels
Hôtels classés 5 étoiles,0,95018,argenteuil,Hôtels
Nombre de théâtres,1,95063,bezons,Culture
Nombre de cinémas,1,95063,bezons,Culture
Nombre de musées,0,95063,bezons,Culture
Nombre de conservatoires,0,95063,bezons,Culture
Nombre de piscines,1,95063,bezons,Sports
Nombre de gymnases,5,95063,bezons,Sports
Nombre de stades,1,95063,bezons,Sports
Nombre de lieux dédiés au tennis,2,95063,bezons,Sports
Nombre de centres équestres,0,95063,bezons,Sports
Nombre de terrains de football et/ou de rugby,2,95063,bezons,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",2,95063,bezons,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,95063,bezons,Sports
Nombre d'hôtel(s),1,95063,bezons,Hôtels
Nombre de chambres d'hôtel,77,95063,bezons,Hôtels
Nombre de camping(s),0,95063,bezons,Hôtels
Nombre d'emplacements de camping,0,95063,bezons,Hôtels
Nombre de théâtres,1,95127,cergy,Culture
Nombre de cinémas,1,95127,cergy,Culture
Nombre de musées,0,95127,cergy,Culture
Nombre de conservatoires,1,95127,cergy,Culture
Nombre de piscines,3,95127,cergy,Sports
Nombre de gymnases,11,95127,cergy,Sports
Nombre de stades,6,95127,cergy,Sports
Nombre de lieux dédiés au tennis,8,95127,cergy,Sports
Nombre de centres équestres,1,95127,cergy,Sports
Nombre de terrains de football et/ou de rugby,10,95127,cergy,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",9,95127,cergy,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,95127,cergy,Sports
Nombre d'hôtel(s),10,95127,cergy,Hôtels
Nombre de chambres d'hôtel,816,95127,cergy,Hôtels
Nombre de camping(s),0,95127,cergy,Hôtels
Nombre d'emplacements de camping,0,95127,cergy,Hôtels
Hôtels non-classés,1,95127,cergy,Hôtels
Hôtels classés 1 étoile,2,95127,cergy,Hôtels
Hôtels classés 2 étoiles,2,95127,cergy,Hôtels
Hôtels classés 3 étoiles,3,95127,cergy,Hôtels
Hôtels classés 4 étoiles,2,95127,cergy,Hôtels
Hôtels classés 5 étoiles,0,95127,cergy,Hôtels
Nombre de théâtres,0,95176,cormeilles-en-parisis,Culture
Nombre de cinémas,1,95176,cormeilles-en-parisis,Culture
Nombre de musées,1,95176,cormeilles-en-parisis,Culture
Nombre de conservatoires,0,95176,cormeilles-en-parisis,Culture
Nombre de piscines,1,95176,cormeilles-en-parisis,Sports
Nombre de gymnases,6,95176,cormeilles-en-parisis,Sports
Nombre de stades,2,95176,cormeilles-en-parisis,Sports
Nombre de lieux dédiés au tennis,1,95176,cormeilles-en-parisis,Sports
Nombre de centres équestres,1,95176,cormeilles-en-parisis,Sports
Nombre de terrains de football et/ou de rugby,2,95176,cormeilles-en-parisis,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",4,95176,cormeilles-en-parisis,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,95176,cormeilles-en-parisis,Sports
Nombre d'hôtel(s),0,95176,cormeilles-en-parisis,Hôtels
Nombre de chambres d'hôtel,0,95176,cormeilles-en-parisis,Hôtels
Nombre de camping(s),0,95176,cormeilles-en-parisis,Hôtels
Nombre d'emplacements de camping,0,95176,cormeilles-en-parisis,Hôtels
Nombre de théâtres,0,95197,deuil-la-barre,Culture
Nombre de cinémas,0,95197,deuil-la-barre,Culture
Nombre de musées,0,95197,deuil-la-barre,Culture
Nombre de conservatoires,0,95197,deuil-la-barre,Culture
Nombre de piscines,1,95197,deuil-la-barre,Sports
Nombre de gymnases,2,95197,deuil-la-barre,Sports
Nombre de stades,1,95197,deuil-la-barre,Sports
Nombre de lieux dédiés au tennis,3,95197,deuil-la-barre,Sports
Nombre de centres équestres,0,95197,deuil-la-barre,Sports
Nombre de terrains de football et/ou de rugby,2,95197,deuil-la-barre,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",0,95197,deuil-la-barre,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,95197,deuil-la-barre,Sports
Nombre d'hôtel(s),0,95197,deuil-la-barre,Hôtels
Nombre de chambres d'hôtel,0,95197,deuil-la-barre,Hôtels
Nombre de camping(s),0,95197,deuil-la-barre,Hôtels
Nombre d'emplacements de camping,0,95197,deuil-la-barre,Hôtels
Nombre de théâtres,1,95203,eaubonne,Culture
Nombre de cinémas,1,95203,eaubonne,Culture
Nombre de musées,0,95203,eaubonne,Culture
Nombre de conservatoires,1,95203,eaubonne,Culture
Nombre de piscines,1,95203,eaubonne,Sports
Nombre de gymnases,9,95203,eaubonne,Sports
Nombre de stades,4,95203,eaubonne,Sports
Nombre de lieux dédiés au tennis,3,95203,eaubonne,Sports
Nombre de centres équestres,0,95203,eaubonne,Sports
Nombre de terrains de football et/ou de rugby,3,95203,eaubonne,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",6,95203,eaubonne,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,95203,eaubonne,Sports
Nombre d'hôtel(s),0,95203,eaubonne,Hôtels
Nombre de chambres d'hôtel,0,95203,eaubonne,Hôtels
Nombre de camping(s),0,95203,eaubonne,Hôtels
Nombre d'emplacements de camping,0,95203,eaubonne,Hôtels
Nombre de théâtres,1,95219,ermont,Culture
Nombre de cinémas,1,95219,ermont,Culture
Nombre de musées,0,95219,ermont,Culture
Nombre de conservatoires,1,95219,ermont,Culture
Nombre de piscines,1,95219,ermont,Sports
Nombre de gymnases,8,95219,ermont,Sports
